,index,Unnamed: 0,mig_ext_sex,mig_ext_age,mig_ext_motivo,mig_ext_motivo/1,mig_ext_motivo/2,mig_ext_motivo/3,mig_ext_motivo/4,mig_ext_motivo/5,mig_ext_motivo/6,mig_ext_motivo/7,mig_ext_motivo/8,mig_ext_motivo/9,mig_ext_motivo/10,mig_ext_motivo/11,mig_ext_motivo/12,mig_ext_motivo/13,mig_ext_motivo/14,mig_ext_motivo/15,mig_ext_motivo/16,mig_ext_motivo/99,mig_ext_acompany,mig_ext_acompany/1,mig_ext_acompany/2,mig_ext_acompany/3,mig_ext_acompany/4,mig_ext_acompany/5,mig_ext_acompany/6,mig_ext_acompany/7,mig_ext_acompany/8,mig_ext_acompany/9,mig_ext_acompany/99,mig_ext_medio,mig_ext_medio/1,mig_ext_medio/2,mig_ext_medio/3,mig_ext_medio/4,mig_ext_medio/5,mig_ext_medio/6,mig_ext_medio/7,mig_ext_medio/8,mig_ext_medio/9,mig_ext_medio/10,mig_ext_medio/11,mig_ext_medio/12,mig_ext_medio/99,mig_ext_cost_awareness,mig_ext_cost_currency,mig_ext_cost_total,mig_ext_attempts,mig_ext_cost_dist_awareness,mig_ext_cost_transportation,mig_ext_cost_subsistence,mig_ext_cost_intermediaries,mig_ext_cost_other,sum_gasto_viaje,note_mig_calculo,mig_ext_finance,mig_ext_finance/1,mig_ext_finance/2,mig_ext_finance/3,mig_ext_finance/4,mig_ext_finance/5,mig_ext_finance/6,mig_ext_finance/7,mig_ext_finance/8,mig_ext_finance/9,mig_ext_finance/10,mig_ext_finance/11,mig_ext_finance/99,mig_ext_violence,mig_ext_violence/1,mig_ext_violence/2,mig_ext_violence/3,mig_ext_violence/4,mig_ext_violence/5,mig_ext_violence/6,mig_ext_violence/7,mig_ext_violence/8,mig_ext_violence/9,mig_ext_violence/10,mig_ext_violence/11,mig_ext_violence/99,mig_ext_violence_who,mig_ext_violence_who/1,mig_ext_violence_who/2,mig_ext_violence_who/3,mig_ext_violence_who/4,mig_ext_violence_who/5,mig_ext_violence_who/6,mig_ext_violence_who/7,mig_ext_violence_who/99,mig_ext_country,mig_ext_country_other,mig_ext_llego,mig_ext_return,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country,mig_ext_finance_group/1,mig_ext_finance_group/2,mig_ext_finance_group/3,mig_ext_medio_group/1,mig_ext_medio_group/2,mig_ext_medio_group/3,cost_per_attempt,migrated_yn,experienced_violence_sum,experienced_violence_yn,violence_strings
228,1231,1231,1,22,2 4 7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8 5,0,0,0,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,99,,,,99.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,5,,1271,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3722,175681617,afcd40db-7e2b-491a-860b-7143770cf087,2021-05-04T01:03:37,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,1.0,True,['Passed away or whereabouts are unknown']
229,1237,1237,2,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,9750.0,1.0,99.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1277,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3742,175684780,a68f4f3c-07b9-438f-8e22-447f5137dc94,2021-05-04T02:09:34,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,9750.0,1,1.0,True,['Other']
230,1244,1244,1,9,9 11 15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,8200.0,2.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,2,3.0,1284,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3761,175685808,962dc861-9b64-47f3-8011-c88a91f59109,2021-05-04T02:26:27,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,4100.0,1,1.0,True,['Other']
231,1255,1255,2,17,1 2 12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,6 10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,0.0,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,6,9.0,1296,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3778,175871319,08e20629-72fd-4d56-bd55-498a70637607,2021-05-04T16:10:45,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,0,1,,1,1.0,True,['Other']
232,1256,1256,2,18,2 1 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,,1,,1297,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3779,175881269,af8ee6a0-c875-4050-b8fe-d98b8f304e63,2021-05-04T17:07:52,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,0,1,,1,1.0,True,['Theft']
233,1265,1265,2,18,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,3000.0,1.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1307,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3834,175904710,ca2666ab-c712-47eb-b5c5-901aab848de0,2021-05-04T19:29:17,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,3000.0,1,1.0,True,['Other']
234,1266,1266,1,20,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,3000.0,1.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1308,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3834,175904710,ca2666ab-c712-47eb-b5c5-901aab848de0,2021-05-04T19:29:17,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,3000.0,1,1.0,True,['Other']
235,1268,1268,2,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,5000.0,2.0,0.0,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1310,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3845,175905197,1c11ee11-053b-4046-9860-90a57037d5a4,2021-05-04T19:32:36,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,2500.0,1,1.0,True,['Other']
236,1269,1269,2,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,5000.0,2.0,99.0,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1311,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3845,175905197,1c11ee11-053b-4046-9860-90a57037d5a4,2021-05-04T19:32:36,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,2500.0,1,1.0,True,['Other']
237,1282,1282,2,35,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,10000.0,2.0,0.0,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,3 5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,6,1.0,1324,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3906,175913860,3ae51885-370c-4bc5-b4b4-49f0ba603a21,2021-05-04T20:27:36,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,5000.0,1,2.0,True,"['Theft', 'Threat / Intimidation']"
238,1286,1286,2,58,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,6000.0,1.0,99.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,5 6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,2,1.0,1329,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3921,175916843,845a491e-4d3d-4f85-a85c-04b9894ec6ed,2021-05-04T20:47:46,,[],submitted_via_web,,[],SLV,0,1,0,0,1,0,6000.0,1,2.0,True,"['Threat / Intimidation', 'Physical aggression']"
239,1291,1291,2,60,1 6 8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,1.0,99.0,,,,,,,8 10,0,0,0,0,0,0,0,1,0,1,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1333,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3931,175917630,0ea69b73-394e-442f-8995-2c5b6b13abda,2021-05-04T20:53:52,,[],submitted_via_web,,[],SLV,0,1,1,0,1,0,,1,1.0,True,['Other']
240,1299,1299,2,26,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6 7,0,0,0,0,0,1,1,0,0,0,8 9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,1.0,0.0,,,,,,,3 7,0,0,1,0,0,0,1,0,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,,1,,1341,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3940,175918151,600972ff-9646-4577-bebf-3d3ceff7c102,2021-05-04T20:58:16,,[],submitted_via_web,wfpmandeteam,[],HND,1,0,1,0,1,1,,1,1.0,True,['Theft']
241,1305,1305,2,27,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,99,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,6,1.0,1347,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3958,175920145,7c6c1b99-ba2b-4f18-96f4-b4d042922be4,2021-05-04T21:15:03,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,1.0,True,['Other']
242,1306,1306,2,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,,99.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1348,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3960,175920160,cafe084d-4c9f-42a8-8182-27829046999b,2021-05-04T21:15:06,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,1,0,,1,1.0,True,['Other']
243,1307,1307,1,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,,99.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,2,1.0,1349,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3960,175920160,cafe084d-4c9f-42a8-8182-27829046999b,2021-05-04T21:15:06,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,1,0,,1,1.0,True,['Other']
244,1308,1308,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,400.0,1.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,,6,1.0,1350,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3965,175920790,5cc90860-855b-446d-b439-0e84feb5d176,2021-05-04T21:20:14,,[],submitted_via_web,wfpmandeteam,[],HND,1,0,0,0,1,0,400.0,1,1.0,True,['Physical aggression']
245,1309,1309,2,34,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,15000.0,1.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1351,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3977,175922643,7c34969c-89fe-4735-b7f6-14791fe90e02,2021-05-04T21:35:34,,[],submitted_via_web,,[],SLV,0,1,0,0,0,1,15000.0,1,1.0,True,['Other']
246,1312,1312,2,31,1 7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,7000.0,1.0,99.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,6 8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,1,,1354,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3994,175924082,d925c997-45e0-4ad9-a5e4-ad5d7626c210,2021-05-04T21:48:12,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,7000.0,1,2.0,True,"['Physical aggression', 'Kidnapping / Attempted kidnapping']"
247,1318,1318,2,20,2 1 8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,9 8,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.0,12000.0,1.0,99.0,,,,,,,9,0,0,0,0,0,0,0,0,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,,2,1.0,1360,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4021,175930351,806b642e-f51c-41e9-9ff3-b115ac44459a,2021-05-04T22:48:53,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,1,1,12000.0,1,1.0,True,['Physical aggression']
248,1319,1319,1,30,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,4,,1361,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4023,175930353,ceec38f8-cc49-41c7-9279-74d2fcbbd652,2021-05-04T22:48:56,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,,1,1.0,True,['Theft']
249,1320,1320,2,13,12 16 9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,4,,1362,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4023,175930353,ceec38f8-cc49-41c7-9279-74d2fcbbd652,2021-05-04T22:48:56,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,0,1,,1,1.0,True,['Theft']
250,1325,1325,2,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,40000.0,1.0,0.0,,,,,,,11,0,0,0,0,0,0,0,0,0,0,1,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1368,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4030,175931290,332ef65c-3f9c-46c9-a28a-9fd4997ad8f1,2021-05-04T23:02:11,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,0,0,1,0,40000.0,1,1.0,True,['Other']
251,1331,1331,2,40,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0.0,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1373,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4048,175934284,eb4d1945-26b9-4e6e-95e6-4566ec03e4f2,2021-05-04T23:38:37,,[],submitted_via_web,wfpmandeteam,[],GT,0,0,0,0,1,0,,1,1.0,True,['Other']
252,1340,1340,2,38,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,11700.0,1.0,1.0,88.0,2.0,5.0,5.0,100.0,,1 9,1,0,0,0,0,0,0,0,1,0,0,0,5 9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,1,,1382,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4059,175935145,45dff500-b823-47ec-8d43-f2c77d74e350,2021-05-04T23:46:20,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,1,0,0,1,11700.0,1,2.0,True,"['Threat / Intimidation', 'Attempted murder']"
253,1342,1342,2,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,99,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,2,7.0,1384,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4076,175935362,acec1749-dc0f-4099-85a0-b08f8f04cfa7,2021-05-04T23:52:38,,[],submitted_via_web,,[],GT,0,0,1,0,0,1,,1,1.0,True,['Physical aggression']
254,1344,1344,1,22,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,8200.0,2.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,1,,1386,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4080,175935548,a7332a77-7caa-4488-aef5-8edd6675dd3a,2021-05-04T23:58:02,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,4100.0,1,1.0,True,['Kidnapping / Attempted kidnapping']
255,1352,1352,2,27,1 7 8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,820.0,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,2 5 6 8,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,2,1.0,1394,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4092,175937607,408c6544-eb74-41b6-97d2-835f865d4c8b,2021-05-05T00:33:51,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,820.0,1,4.0,True,"['Extortion / Attempted extortion', 'Threat / Intimidation', 'Physical aggression', 'Kidnapping / Attempted kidnapping']"
256,1359,1359,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,,2,1.0,1401,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4098,175937988,32ea4ad8-9010-40a5-8f34-f9b311518585,2021-05-05T00:41:55,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,0,1,,1,1.0,True,['Physical aggression']
257,1360,1360,2,51,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3 7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,,6,1.0,1402,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4099,175937991,ba10b1ca-c8f1-4d12-beb0-bc3ae68ddd3d,2021-05-05T00:41:56,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,,1,1.0,True,['Armed robbery']
258,1365,1365,2,45,1 7 8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,4810.0,1.0,1.0,75.0,15.0,15.0,0.0,105.0,,5,0,0,0,0,1,0,0,0,0,0,0,0,5 8 4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,2,1.0,1407,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4106,175938206,01d66888-e655-4c81-9733-21d682b18b2c,2021-05-05T00:44:38,,[],submitted_via_web,,[],GT,0,1,0,0,1,0,4810.0,1,3.0,True,"['Armed robbery', 'Threat / Intimidation', 'Kidnapping / Attempted kidnapping']"
259,1366,1366,2,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,7150.0,1.0,99.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,,1,,1408,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4108,175938343,abf2bb22-95c0-461f-8651-a71851f8d509,2021-05-05T00:47:28,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,7150.0,1,1.0,True,['Other']
260,1367,1367,2,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,99,,,,99.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,99,,1,,1409,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4110,175938345,f6730d88-c4d6-4d16-a79f-12a3f6b2b306,2021-05-05T00:47:31,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,,1,1.0,True,['Other']
